Scientific Name,Class,Order,Family,Trend,Status,Life Span (years),Length (cm),Weight (kg),Is Social,Is Nocturnal,Diet,Mating Behavior,Incubation Period (days),Baby Carrying,Independent Age (days),Africa,Antarctica,Asia,Europe,Oceania,South America,Central America,North America,Cold,Dry/Desert,Polar/Tundra,Temperate,Tropical
Canis lupus arctos,1,8,canidae,1,0,12.0,50.0,51.0,1,0,1,0,62.0,6.0,180.0,0,0,0,0,0,0,0,0,0,0,1,0,0
Vulpes lagopus,1,8,canidae,1,0,8.5,53.5,5.0,0,0,4,0,52.0,12.5,101.5,0,0,1,1,0,0,0,0,0,0,1,0,0
Tamiasciurus hudsonicus,1,49,sciuridae,1,0,7.5,32.5,0.2395,0,0,2,1,34.0,4.5,52.5,0,0,0,0,0,0,0,0,1,1,1,1,0
Canis lupus,1,8,canidae,1,0,15.0,132.5,38.0,1,1,0,0,61.5,7.5,45.0,1,0,1,1,0,0,0,0,1,1,1,1,0
Mustela erminea,1,8,mustelidae,1,0,6.5,24.75,0.21899999999999997,0,1,1,1,280.0,10.5,63.0,0,0,1,1,1,0,0,0,1,0,1,1,0
Chlamyphorus truncatus,1,13,chlamyphoridae,1,0,7.0,10.25,0.12,0,1,0,1,102.5,1.0,55.5,0,0,0,0,0,0,0,0,0,1,0,1,0
Elephas maximus sumatranus,1,46,elephantidae,1,1,70.0,550.0,3000.0,1,1,2,1,600.0,1.0,1095.0,0,0,1,0,0,0,0,0,0,0,0,0,1
Oryx leucoryx,1,5,bovidae,1,1,20.0,160.0,67.5,1,0,2,1,240.0,1.0,105.0,1,0,1,0,0,0,0,0,0,1,0,1,0
Sus scrofa domesticus,1,5,suidae,1,0,10.5,540.0,200.0,1,0,0,0,114.0,12.0,90.0,1,1,1,1,1,1,1,1,1,1,0,1,1
Lemur catta,1,45,lemuridae,0,1,24.0,52.345801526717565,2.5,1,0,0,1,120.0,1.5,150.0,1,0,0,0,0,0,0,0,0,1,0,0,1
Elephas maximus,1,46,elephantidae,0,1,70.0,550.0,3000.0,1,0,2,1,600.0,1.0,540.0,0,0,1,0,0,0,0,0,0,0,0,0,1
Canis lupus baileyi,1,8,canidae,1,1,12.5,144.5,31.5,1,1,1,0,63.0,5.5,35.0,0,0,0,0,0,0,0,0,0,0,0,1,1
Galeopterus variegatus,1,19,cynocephalidae,0,0,17.0,37.5,0.5,0,1,2,1,60.0,1.5,180.0,0,0,1,0,0,0,0,0,0,0,0,0,1
Bos taurus,1,5,bovidae,1,0,18.5,279.55172413793105,650.0,1,0,2,1,270.0,1.0,180.0,1,1,1,1,1,1,1,1,1,0,0,1,0
Loxodonta africana,1,46,elephantidae,2,1,65.0,550.0,2900.0,1,0,2,1,2.0,1.0,2190.0,1,0,0,0,0,0,0,0,0,0,0,1,1
Vulpes zerda,1,8,canidae,1,0,11.0,32.5,0.5,1,1,0,0,50.0,3.0,65.0,1,0,0,0,0,0,0,0,0,1,0,0,0
Rhinopithecus roxellana,1,45,cercopithecidae,0,1,26.0,66.5,22.5,1,0,2,1,210.0,1.0,365.0,0,0,1,0,0,0,0,0,1,0,0,1,0
Urocyon cinereoargenteus,1,8,canidae,1,0,7.0,94.0,5.0,0,1,0,0,122.66,4.5,300.0,0,0,0,0,0,0,0,0,1,1,0,1,1
Macaca fuscata,1,45,cercopithecidae,1,0,19.0,52.345801526717565,9.5,1,0,0,1,180.0,1.0,730.0,0,0,1,0,0,0,0,0,1,0,0,1,0
Sus scrofa,1,5,suidae,1,0,14.5,196.5,127.5,1,1,0,1,114.0,5.0,210.0,1,0,1,1,1,0,0,0,1,1,0,1,1
Cervus elaphus,1,5,cervidae,2,0,20.0,205.0,180.0,0,0,2,1,251.0,1.0,60.0,1,0,1,1,1,0,0,0,1,1,0,1,0
Neovison vison,1,8,mustelidae,1,0,10.0,38.0,0.2005,0,1,1,1,57.5,4.5,30.0,0,0,1,1,0,0,0,0,1,1,1,1,0
Acerodon jubatus,1,11,pteropodidae,0,1,17.5,23.4,1.125,1,1,2,1,133.23684210526315,1.0,153.5625,0,0,1,0,0,0,0,0,0,0,0,1,1
Elephas maximus borneensis,1,46,elephantidae,0,1,62.5,550.0,2900.0,1,0,2,1,615.0,1.0,1277.5,1,1,1,1,1,1,1,1,0,0,0,0,1
Hyaena brunnea,1,8,hyaenidae,1,0,12.5,145.0,41.0,1,1,1,1,90.0,2.5,450.0,1,0,0,0,0,0,0,0,0,1,0,1,0
Ceratotherium simum,1,39,rhinocerotidae,2,0,47.5,350.0,2520.0,1,0,2,1,480.0,1.0,912.5,1,0,0,0,0,0,0,0,0,1,0,1,1
Cervus nippon,1,5,cervidae,2,0,18.5,137.5,67.5,1,1,2,1,210.0,1.0,365.0,1,0,1,1,1,0,0,0,1,0,0,1,0
Hemicentetes semispinosus,1,1,tenrecidae,1,0,2.0,14.0,0.2,1,0,3,1,59.0,6.5,21.5,1,0,0,0,0,0,0,0,0,0,0,1,1
Odocoileus virginianus,1,5,cervidae,1,0,13.0,150.0,96.0,0,0,2,1,180.0,1.5,547.5,0,0,0,1,1,0,0,0,0,1,0,1,1
Antilope cervicapra,1,5,bovidae,1,0,12.5,125.0,38.5,1,0,2,1,180.0,1.0,365.0,0,0,1,0,0,0,0,0,0,1,0,1,1
Dolichotis patagonum,1,49,caviidae,0,0,8.5,72.0,12.0,1,0,2,0,90.0,2.0,76.5,0,0,0,0,0,0,0,0,0,1,0,1,0
Vulpes vulpes,1,8,canidae,1,0,10.0,67.5,8.5,1,0,0,0,60.0,5.5,210.0,1,0,1,1,1,0,0,0,1,0,0,1,0
Setonix brachyurus,1,21,macropodidae,0,1,7.5,47.0,3.5,1,1,2,1,30.0,1.0,273.0,0,0,0,0,1,0,0,0,0,0,0,1,0
Ovis orientalis,1,5,bovidae,0,1,10.0,279.55172413793105,90.0,1,0,2,1,150.0,1.0,165.0,0,0,1,0,0,0,0,0,0,1,0,1,0
Pteropus giganteus,1,11,pteropodidae,0,0,23.0,23.0,1.1,1,1,2,1,145.0,1.5,150.0,0,0,1,0,0,0,0,0,0,1,0,1,1
Elaphodus cephalophus,1,5,cervidae,0,0,9.5,135.0,33.5,0,0,2,1,180.0,1.5,180.0,0,0,1,0,0,0,0,0,0,0,0,1,0
Neovison macrodon,1,8,mustelidae,1,1,8.0,78.5,62.73570161290323,0,0,1,1,34.0,7.5,94.5,0,0,0,0,0,0,0,0,1,0,0,0,0
Panthera leo,1,8,felidae,0,1,18.5,195.0,184.5,1,1,1,1,114.5,4.5,730.0,1,0,1,0,0,0,0,0,0,1,0,1,1
Sciurus carolinensis,1,49,sciuridae,2,0,16.0,26.5,0.5,1,0,0,1,42.0,2.5,70.0,1,0,0,1,0,0,0,0,1,1,0,1,1
Pteromys momonga,1,49,sciuridae,1,0,9.5,17.0,0.185,1,1,2,1,28.0,2.5,42.0,0,0,1,0,0,0,0,0,1,0,0,1,0
Canis lupus occidentalis,1,8,canidae,1,0,16.035714285714285,63.0,51.0,1,1,1,0,63.0,5.0,206.28662420382165,0,0,0,0,0,0,0,0,1,0,1,1,0
Herpestes edwardsii,1,8,herpestidae,1,0,9.0,40.5,0.5,0,0,0,1,60.0,3.0,180.0,0,0,1,0,0,0,0,0,0,1,0,1,1
Tamiasciurus douglasii,1,49,sciuridae,1,0,5.5,31.25,0.2265,0,0,2,0,31.5,5.0,165.0,0,0,0,0,0,0,0,0,1,0,0,1,0
Lynx rufus,1,8,felidae,1,0,18.5,86.0,11.0,0,1,1,1,65.0,3.0,240.0,0,0,0,0,0,0,0,0,1,1,0,1,0
Lama guanicoe,1,5,camelidae,2,0,22.5,279.55172413793105,113.0,1,0,2,1,330.0,1.0,390.0,0,0,0,0,0,0,0,0,0,1,1,1,0
Macaca silenus,1,45,cercopithecidae,0,1,29.0,50.5,6.5,1,0,0,1,180.0,1.0,365.0,0,0,1,0,0,0,0,0,0,0,0,0,1
Acinonyx jubatus,1,8,felidae,0,1,15.0,131.0,46.5,1,0,1,1,90.0,3.5,547.5,1,0,1,0,0,0,0,0,0,1,0,1,1
Canis anthus,1,8,canidae,1,0,8.0,90.70161290322581,11.0,1,0,0,0,122.66,3.1270718232044197,206.28662420382165,1,1,1,1,1,1,1,1,0,1,0,1,1
Ailuropoda melanoleuca,1,8,ursidae,2,1,25.0,100.0,115.0,0,0,2,1,150.0,1.5,365.0,0,0,1,0,0,0,0,0,0,0,0,1,0
Saguinus imperator,1,45,callitrichidae,0,0,20.0,24.5,0.56,1,0,0,1,142.5,2.0,140.0,0,0,0,0,0,0,0,0,0,0,0,0,1
Macaca fascicularis,1,45,cercopithecidae,0,0,22.5,46.5,6.0,1,0,0,1,162.0,1.0,420.0,1,0,1,0,1,0,0,0,0,0,0,0,1
Phodopus sungorus,1,49,cricetidae,1,0,2.0,8.0,0.032,0,1,2,1,21.0,8.5,30.0,0,0,1,1,0,0,0,0,1,1,0,1,0
Crocuta crocuta,1,8,hyaenidae,0,0,30.0,130.5,52.0,1,1,0,1,120.0,2.0,450.0,1,0,0,0,0,0,0,0,0,1,0,1,1
Condylura cristata,1,22,talpidae,1,0,3.0,17.5,0.055,1,0,1,0,45.0,4.5,30.0,0,0,0,0,0,0,0,0,1,0,0,1,0
Sciurus vulgaris,1,49,sciuridae,0,0,7.5,21.0,0.295,0,0,2,1,38.0,4.0,49.0,0,0,1,1,0,0,0,0,1,0,1,1,0
Trachypithecus obscurus,1,45,cercopithecidae,0,0,25.0,51.5,7.0,1,0,2,1,168.94444444444446,1.0,365.0,0,0,1,0,0,0,0,0,0,0,0,0,1
Nasalis larvatus,1,45,cercopithecidae,0,1,18.0,64.5,14.5,1,0,2,1,166.0,1.0,365.0,0,0,1,0,0,0,0,0,0,0,0,0,1
Leopardus pardalis,1,8,felidae,0,0,13.5,84.0,13.0,0,1,1,1,85.0,2.5,365.0,0,0,0,0,0,0,0,0,0,1,0,1,1
Tamias striatus,1,49,sciuridae,1,0,5.0,26.05,0.10800000000000001,0,0,2,1,35.0,3.5,60.0,0,0,0,0,0,0,0,0,1,0,0,1,0
Didelphis virginiana,1,20,didelphidae,2,0,3.0,64.5,3.0,0,1,4,1,12.5,25.0,99.0,0,0,0,0,0,0,0,0,1,1,0,1,1
Panthera pardus,1,8,felidae,0,1,15.0,140.0,59.0,0,1,1,1,97.5,3.0,465.0,1,0,1,0,0,0,0,0,0,1,0,1,1
Martes americana,1,8,mustelidae,0,0,14.5,38.5,0.79,0,0,0,1,28.0,3.0,42.0,0,0,0,0,0,0,0,0,1,1,1,1,0
Leopardus wiedii,1,8,felidae,0,0,15.0,63.5,3.0,0,1,1,0,122.66,1.5,56.0,0,0,0,0,0,0,0,0,0,0,0,1,1
Lynx pardinus,1,8,felidae,2,1,13.0,97.5,11.5,0,1,1,1,60.0,2.5,255.0,0,0,0,1,0,0,0,0,0,0,0,1,0
Speothos venaticus,1,8,canidae,0,0,10.0,66.0,6.5,1,0,1,0,67.0,3.5,105.0,0,0,0,0,0,0,0,0,0,0,0,1,1
Paraechinus aethiopicus,1,22,erinaceidae,1,0,6.5,21.0,0.395,0,1,3,0,35.0,6.0,40.0,1,0,1,0,0,0,0,0,0,1,0,0,0
Sylvilagus bachmani,1,28,leporidae,1,0,2.0,30.0,0.0,0,1,2,1,27.0,3.0,14.0,0,0,0,0,0,0,0,0,0,1,0,1,0
Euchoreutes naso,1,49,dipodidae,1,0,2.5,8.0,0.031,0,1,3,1,30.0,4.0,60.892857142857146,0,0,1,0,0,0,0,0,0,1,0,0,0
Ateles fusciceps,1,45,atelidae,0,1,24.0,46.0,8.0,1,0,2,1,229.0,1.0,600.0,0,0,0,0,0,0,0,0,0,0,0,0,1
Panthera leo persica,1,8,felidae,1,1,17.0,150.0,150.0,1,1,1,1,109.5,3.5,365.0,1,1,1,1,1,1,1,1,0,1,0,0,0
Sciurus niger,1,49,sciuridae,1,0,15.5,57.5,0.2505,0,0,1,1,44.5,2.5,112.0,0,0,0,0,0,0,0,0,1,0,0,1,0
Camelus dromedarius,1,5,camelidae,1,0,45.0,250.0,450.0,1,0,2,1,390.0,1.5,120.0,1,1,1,1,1,1,1,1,0,1,0,0,0
Leopardus guigna,1,8,felidae,0,1,11.0,44.0,2.0,0,1,1,1,75.0,2.5,206.28662420382165,0,0,0,0,0,0,0,0,0,1,1,1,0
Panthera tigris,1,8,felidae,0,1,12.5,295.0,185.5,0,0,1,1,103.0,4.0,95.0,0,0,1,0,0,0,0,0,0,0,0,1,1
Macropus antilopinus,1,21,macropodidae,0,0,16.0,50.6360465116279,28.5,1,0,2,1,35.0,1.0,450.0,0,0,0,0,1,0,0,0,0,0,0,0,1
Leopardus jacobita,1,8,felidae,0,1,16.0,71.0,5.0,0,1,1,1,122.66,2.0,206.28662420382165,0,0,0,0,0,0,0,0,0,1,1,1,1
Ailurus fulgens,1,8,ailuridae,0,1,11.0,57.0,4.5,0,1,2,1,120.0,3.0,210.0,0,0,1,0,0,0,0,0,0,0,0,1,0
Cuon alpinus,1,8,canidae,0,1,16.0,100.5,15.0,1,1,1,0,61.5,3.5,206.28662420382165,0,0,1,0,0,0,0,0,1,1,0,1,1
Felis margarita,1,8,felidae,1,0,13.0,45.5,2.0,0,1,1,1,61.0,3.0,206.28662420382165,1,0,1,0,0,0,0,0,0,1,0,0,0
Giraffa camelopardalis,1,5,giraffidae,0,1,28.0,350.0,1000.0,1,0,2,1,420.0,1.0,450.0,1,0,0,0,0,0,0,0,0,1,0,1,1
Mustela nivalis,1,8,mustelidae,1,0,5.5,18.7,0.1395,0,1,1,1,35.5,5.0,73.5,1,0,1,1,1,0,0,0,1,1,1,1,0
Chlorocebus sabaeus,1,45,cercopithecidae,1,0,23.5,45.0,5.5,1,0,0,1,164.0,1.0,365.0,1,0,0,0,0,0,0,0,0,1,0,0,1
Myrmecobius fasciatus,1,18,myrmecobiidae,0,1,5.5,22.0,0.415,0,0,3,1,14.0,4.0,360.0,0,0,0,0,1,0,0,0,0,1,0,1,0
Rattus norvegicus,1,49,muridae,1,0,3.0,22.5,0.3,1,1,0,1,23.0,8.0,24.5,1,0,1,1,1,0,0,0,1,1,1,1,1
Rusa unicolor,1,5,cervidae,0,1,23.0,150.0,225.0,1,1,2,1,270.0,1.0,730.0,1,0,1,0,1,0,0,0,0,1,0,0,1
Dasyurus maculatus,1,18,dasyuridae,0,0,3.5,91.0,4.0,0,1,1,1,21.0,5.0,136.5,0,0,0,0,1,0,0,0,0,1,0,1,1
Ictidomys tridecemlineatus,1,49,sciuridae,1,0,7.0,26.25,0.125,1,0,0,1,28.0,8.5,63.0,0,0,0,0,0,0,0,0,1,1,0,1,0
Ursus thibetanus,1,8,ursidae,0,1,25.0,155.0,120.0,0,1,0,1,210.0,2.0,912.5,0,0,1,0,0,0,0,0,1,1,1,1,1
Elephas maximus indicus,1,46,elephantidae,1,1,70.0,550.0,3500.0,1,1,2,1,660.0,1.0,1095.0,0,0,1,0,0,0,0,0,0,0,0,1,1
Martes martes,1,8,mustelidae,1,0,13.5,47.5,1.0,0,1,0,1,240.0,3.5,42.0,0,0,1,1,0,0,0,0,1,1,1,1,0
Puma concolor,1,8,felidae,0,0,15.0,200.0,64.5,0,1,1,1,93.0,3.5,40.0,0,0,0,0,0,0,0,0,1,1,1,1,1
Sciurus griseus,1,49,sciuridae,1,0,7.5,52.5,0.5,0,0,0,1,43.0,4.0,59.5,0,0,0,0,0,0,0,0,0,0,0,1,0
Orcaella brevirostris,1,5,delphinidae,0,1,30.0,200.0,145.0,1,0,1,1,345.0,1.0,730.0,0,0,1,0,0,0,0,0,0,0,0,0,1
Myotis lucifugus,1,11,vespertilionidae,1,0,18.0,8.0,0.0095,1,1,3,1,55.0,1.0,28.0,0,0,0,0,0,0,0,0,1,1,1,1,0
Pteropus conspicillatus,1,11,pteropodidae,1,0,21.0,22.5,0.755,1,1,2,0,210.0,1.0,150.0,0,0,1,0,1,0,0,0,0,0,0,0,1
Neotoma cinerea,1,49,cricetidae,1,0,5.0,37.0,0.3685,0,1,2,1,44.67741935483871,4.5,28.0,0,0,0,0,0,0,0,0,1,1,1,1,0
Vicugna vicugna,1,5,camelidae,2,0,22.5,100.0,50.0,1,0,2,1,340.0,1.0,450.0,0,0,0,0,0,0,0,0,0,0,1,1,0
Prionailurus rubiginosus,1,8,felidae,0,0,18.0,41.5,0.5,0,1,1,1,67.0,1.5,47.5,0,0,1,0,0,0,0,0,0,1,0,0,1
Sarcophilus harrisii,1,18,dasyuridae,0,1,6.5,66.0,8.0,0,1,1,1,21.0,2.5,240.0,0,0,0,0,1,0,0,0,0,0,0,1,0
Moschus moschiferus,1,5,moschidae,0,1,15.0,93.0,14.5,0,1,2,1,180.0,1.5,730.0,0,0,1,0,0,0,0,0,1,0,1,0,0
Saguinus oedipus,1,45,callitrichidae,0,1,18.0,23.0,0.32,1,0,0,0,135.0,1.5,140.0,0,0,0,0,0,0,0,0,0,1,0,0,1
Dama dama,1,5,cervidae,1,0,18.5,145.0,65.0,1,0,2,1,238.0,1.0,365.0,1,0,1,1,1,0,0,0,1,0,0,1,0
Priodontes maximus,1,13,chlamyphoridae,0,1,13.5,87.5,30.0,0,1,0,0,120.0,1.0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,1
Genus Ateles,1,45,atelidae,1,0,30.0,45.0,9.0,1,0,0,1,225.0,1.0,730.0,1,1,1,1,1,1,1,1,0,1,0,0,1
Mellivora capensis,1,8,mustelidae,0,0,16.5,77.0,10.5,0,0,1,1,60.0,1.0,547.5,1,0,1,0,0,0,0,0,0,1,0,1,1
Lama glama,1,5,camelidae,1,0,20.0,279.55172413793105,165.0,1,0,2,1,355.0,1.0,365.0,1,1,1,1,1,1,1,1,0,1,1,1,0
Tapirus indicus,1,39,tapiridae,0,1,33.0,150.0,285.0,0,0,2,0,390.0,1.0,365.0,0,0,1,0,0,0,0,0,0,0,0,0,1
Antidorcas marsupialis,1,5,bovidae,2,0,8.0,135.0,39.0,1,0,2,1,165.0,1.0,180.0,1,0,0,0,0,0,0,0,0,1,0,0,0
Hemiechinus auritus,1,22,erinaceidae,1,0,7.0,19.5,0.325,0,1,3,0,38.5,2.5,30.208333333333332,1,0,1,1,0,0,0,0,0,1,0,1,0
Cryptoprocta ferox,1,8,eupleridae,0,1,17.5,75.0,6.5,0,1,1,1,90.0,3.0,525.0,1,0,0,0,0,0,0,0,0,1,0,1,1
Felis silvestris,1,8,felidae,0,0,15.0,43.0,5.0,0,1,1,1,64.0,4.0,145.0,1,0,1,1,0,0,0,0,1,0,0,1,1
Cephalorhynchus hectori,1,5,delphinidae,0,1,20.0,100.0,50.0,1,0,1,1,330.0,1.0,730.0,0,0,0,0,1,0,0,0,0,0,0,1,0
Pudu puda,1,5,cervidae,0,0,13.5,76.5,10.0,0,0,2,1,210.0,1.0,300.0,0,0,0,0,0,0,0,0,0,0,0,1,0
Lynx lynx,1,8,felidae,1,0,19.0,105.0,19.0,0,0,1,1,60.0,2.5,300.0,0,0,1,1,0,0,0,0,1,0,1,0,0
Xerospermophilus tereticaudus,1,49,sciuridae,1,0,8.0,24.1,0.14,1,0,0,1,30.0,9.0,35.0,0,0,0,0,0,0,0,0,0,1,0,0,0
Puma yagouaroundi,1,8,felidae,0,0,15.0,65.0,6.0,0,0,1,1,69.0,2.5,300.0,0,0,0,0,0,0,0,0,0,0,0,1,1
Axis axis,1,5,cervidae,1,0,10.0,100.0,50.0,1,0,2,1,217.5,1.5,180.0,0,0,1,1,1,0,0,0,0,1,0,1,1
Capra ibex,1,5,bovidae,2,0,15.5,146.0,67.0,1,0,2,1,180.0,1.0,150.0,0,0,0,1,0,0,0,0,1,0,0,0,0
Cervus canadensis,1,5,cervidae,2,0,14.0,200.0,272.5,1,0,2,1,251.0,1.0,60.0,0,0,1,1,0,0,0,0,1,0,0,1,0
Bradypus variegatus,1,43,bradypodidae,1,0,35.0,61.0,4.0,0,1,2,1,195.0,1.0,225.0,0,0,0,0,0,0,0,0,0,0,0,0,1
Ursus americanus,1,8,ursidae,2,0,20.0,90.70161290322581,185.0,0,1,0,1,210.0,3.5,210.0,0,0,0,0,0,0,0,0,1,0,1,1,0
Leopardus tigrinus,1,8,felidae,0,1,17.0,48.5,2.0,0,1,1,0,75.0,2.0,120.0,0,0,0,0,0,0,0,0,0,1,0,1,1
Civettictis civetta,1,8,viverridae,1,0,21.5,75.5,13.5,0,1,0,1,65.5,2.5,105.0,1,0,0,0,0,0,0,0,0,1,0,1,1
Ursus arctos,1,8,ursidae,1,0,35.0,150.0,367.5,0,0,0,1,56.0,2.5,1095.0,0,0,1,1,0,0,0,0,1,0,1,1,0
Macropus rufogriseus,1,21,macropodidae,1,0,11.0,65.0,15.5,1,0,2,1,30.0,1.0,330.0,0,0,0,0,1,0,0,0,0,0,0,1,0
Manis pentadactyla,1,41,manidae,0,1,20.0,67.0,4.5,0,1,3,1,125.3,1.0,108.75,0,0,1,0,0,0,0,0,0,0,0,1,1
Gorilla gorilla,1,45,hominidae,0,1,42.5,52.345801526717565,118.5,1,0,2,1,270.0,1.0,1095.0,1,0,0,0,0,0,0,0,0,0,0,0,1
Hyaena hyaena,1,8,hyaenidae,0,0,17.5,107.5,38.5,1,1,0,0,90.0,2.5,210.0,1,0,1,0,0,0,0,0,0,0,0,1,1
Ratufa indica,1,49,sciuridae,0,0,20.0,35.0,1.5,0,0,0,1,31.5,2.0,60.892857142857146,0,0,1,0,0,0,0,0,0,1,0,1,1
Smutsia temminckii,1,41,manidae,0,1,20.0,55.0,16.5,0,1,0,1,139.0,1.0,90.0,1,0,0,0,0,0,0,0,0,1,0,1,1
Gulo gulo,1,8,mustelidae,0,0,11.0,86.0,17.0,0,1,0,1,60.0,2.5,90.0,0,0,1,1,0,0,0,0,1,0,1,0,0
Wallabia bicolor,1,21,macropodidae,2,0,15.0,73.0,15.0,0,1,2,1,35.5,1.0,450.0,0,0,0,0,1,0,0,0,0,1,0,1,1
Phataginus tricuspis,1,41,manidae,0,1,13.0,59.0,1.5,0,1,3,1,150.0,1.0,150.0,1,0,0,0,0,0,0,0,0,0,0,0,1
Suricata suricatta,1,8,herpestidae,1,0,10.0,30.0,0.0,1,0,3,0,77.0,3.5,56.0,1,0,0,0,0,0,0,0,0,1,0,0,0
Felis nigripes,1,8,felidae,0,1,11.0,40.0,2.0,0,1,1,1,63.5,1.5,150.0,1,0,0,0,0,0,0,0,0,1,0,1,0
Caracal caracal,1,8,felidae,1,0,14.5,75.5,13.0,0,1,1,1,73.5,3.0,285.0,1,0,1,0,0,0,0,0,0,1,0,1,1
Petaurus breviceps,1,21,petauridae,1,0,9.0,27.0,0.13,1,1,0,1,16.0,1.5,255.0,0,0,1,0,1,0,0,0,0,1,0,1,1
Okapia johnstoni,1,5,giraffidae,0,1,26.5,200.0,275.0,0,0,2,1,480.0,1.0,180.0,1,0,0,0,0,0,0,0,0,0,0,0,1
Marmota marmota,1,49,sciuridae,1,0,16.5,48.0,5.0,1,0,2,0,34.0,4.0,40.0,0,0,0,1,0,0,0,0,1,0,0,1,0
Addax nasomaculatus,1,5,bovidae,0,1,22.0,125.0,92.5,1,1,2,1,260.5,1.0,217.0,1,0,0,0,0,0,0,0,0,1,0,1,0
Elephas maximus maximus,1,46,elephantidae,1,1,62.5,550.0,3500.0,1,1,2,1,660.0,1.0,1825.0,0,0,1,0,0,0,0,0,0,0,0,0,1
Taxidea taxus,1,8,mustelidae,0,0,12.0,67.5,8.0,0,1,1,1,180.0,3.0,165.0,0,0,0,0,0,0,0,0,1,1,0,1,0
Atelerix albiventris,1,22,erinaceidae,1,0,6.5,21.5,0.2005,0,1,3,0,35.0,6.0,42.0,1,0,0,0,0,0,0,0,0,0,0,0,1
Vulpes chama,1,8,canidae,1,0,10.0,53.0,4.0,0,1,0,0,52.0,3.5,150.0,1,0,0,0,0,0,0,0,0,1,0,1,1
Neophocaena phocaenoides,1,5,phocoenidae,0,1,25.0,200.0,72.0,0,0,1,1,315.0,1.0,365.5171232876712,0,0,1,0,0,0,0,0,0,0,0,0,1
Tamias minimus,1,49,sciuridae,1,0,4.0,20.0,0.0455,0,0,2,1,30.0,4.0,60.0,0,0,0,0,0,0,0,0,1,1,1,0,0
Phocoena sinus,1,5,phocoenidae,0,1,20.0,138.0,47.5,1,0,1,1,315.0,1.0,210.0,0,0,0,0,0,0,0,0,0,0,0,1,0
Mustela putorius,1,8,mustelidae,0,0,10.0,43.0,0.5,0,1,1,1,42.0,5.0,90.0,1,0,1,1,0,0,0,0,0,0,0,0,0
Macropus robustus,1,21,macropodidae,1,0,23.0,107.5,25.5,0,1,2,1,34.0,1.0,465.0,0,0,0,0,1,0,0,0,0,1,0,1,1
Capreolus capreolus,1,5,cervidae,2,0,11.0,279.55172413793105,25.0,1,0,2,1,300.0,2.0,90.0,0,0,1,1,0,0,0,0,1,1,1,1,0
Martes foina,1,8,mustelidae,1,0,10.5,45.0,1.5,0,1,0,1,240.0,3.0,60.0,0,0,1,1,0,0,0,0,1,1,1,1,0
Ochotona collaris,1,28,ochotonidae,1,0,6.5,19.0,0.165,0,0,2,0,30.0,4.0,30.0,0,0,0,0,0,0,0,0,1,0,1,0,0
Canis latrans,1,8,canidae,2,0,14.0,100.0,13.5,1,1,1,0,63.0,7.5,35.0,0,0,0,0,0,0,0,0,1,1,1,1,1
Bettongia penicillata,1,21,potoroidae,0,1,9.0,32.5,1.3,0,1,2,1,21.0,1.0,90.0,0,0,0,0,1,0,0,0,0,1,0,1,0
Manis crassicaudata,1,41,manidae,0,1,13.0,60.0,20.0,0,1,3,1,67.5,1.0,90.0,0,0,1,0,0,0,0,0,0,1,0,1,1
Hydropotes inermis,1,5,cervidae,0,1,12.0,87.5,11.5,0,0,2,1,190.0,2.0,60.0,0,0,1,1,0,0,0,0,1,0,0,1,0
Macropus rufus,1,21,macropodidae,1,0,19.5,122.5,54.0,1,1,2,1,33.0,1.0,365.0,0,0,0,0,1,0,0,0,0,1,0,0,0
Lynx canadensis,1,8,felidae,1,0,15.0,91.0,11.0,0,1,1,1,63.0,2.5,300.0,0,0,0,0,0,0,0,0,1,0,1,0,0
Genetta genetta,1,8,viverridae,1,0,14.0,49.0,1.5,0,1,1,1,73.5,2.5,120.0,1,0,1,1,0,0,0,0,0,1,0,1,1
Dugong dugon,1,51,dugongidae,0,1,70.0,250.0,275.0,1,0,2,1,405.0,1.0,2737.5,1,0,1,0,1,0,0,0,0,0,0,0,1
Sus cebifrons,1,5,suidae,0,1,12.5,100.0,50.0,1,1,0,1,118.0,3.0,180.0,0,0,1,0,0,0,0,0,0,0,0,0,1
Monodon monoceros,1,5,monodontidae,1,0,50.0,450.0,400.5,1,0,1,1,450.0,1.0,365.0,0,0,1,1,0,0,0,0,1,0,1,0,0
Lepus alleni,1,28,leporidae,1,0,3.0,52.5,3.0,0,1,2,1,42.0,3.0,27.166666666666668,0,0,0,0,0,0,0,0,0,1,0,1,0
Hyelaphus porcinus,1,5,cervidae,0,1,15.0,110.0,40.0,0,0,2,1,240.0,1.0,180.0,0,0,1,0,1,0,0,0,0,0,0,1,1
Dasyurus viverrinus,1,18,dasyuridae,0,1,4.5,57.0,0.5,0,1,0,1,21.0,7.0,133.0,0,0,0,0,1,0,0,0,0,0,0,1,0
Canis simensis,1,8,canidae,0,1,9.0,42.1,15.0,0,0,1,0,61.0,4.0,135.0,1,0,0,0,0,0,0,0,0,0,0,1,1
Panthera onca,1,8,felidae,0,0,15.5,100.0,76.0,0,0,1,1,101.0,2.5,165.0,0,0,0,0,0,0,0,0,0,1,0,1,1
Peromyscus maniculatus,1,49,cricetidae,1,0,4.5,9.0,0.017,1,1,0,1,26.0,5.0,30.0,0,0,0,0,0,0,0,0,1,1,0,1,1
